EnsemblID	baseMean	log2FoldChange	lfcSE	pvalue	padj	HumanSymbol
ENSMUSG00000001506	5090.53157204466	9.431993306562259	0.468633973630731	3.568058384080359e-91	6.3800451965740885e-87	COL7A1
ENSMUSG00000090150	449.666566680455	-2.3750620910565	0.130901103009849	2.6362665674979687e-75	2.35695412467156e-71	ACAD11
ENSMUSG00000033065	2255.45090021864	-2.05414262872219	0.113732966989894	2.3365359738475996e-74	1.3926533249456295e-70	PFKP
ENSMUSG00000025473	283.525995586449	4.25997857741946	0.24895917268225895	5.824616295174408e-66	2.6037490993503396e-62	ADAM8
ENSMUSG00000037440	1031.6684912059	-2.5574906889879	0.152313636675949	4.397630521292398e-65	1.57268062702459e-61	VNN2
ENSMUSG00000027669	1079.5161320361	1.63941507302769	0.0985414961626938	1.7264533691134393e-63	5.145118782186248e-60	GNB4
ENSMUSG00000070436	1963.49118580936	4.22653500829044	0.261662966696476	5.021520451773808e-59	1.2827115314023899e-55	SERPINH1
ENSMUSG00000028270	2631.26777576207	7.803639438463692	0.487072877930408	1.6725762454784094e-58	3.738416980674938e-55	GBP3
ENSMUSG00000002985	5758.01987796984	6.056703617952	0.38014136601439297	1.4112320251641996e-57	2.8038044268845597e-54	APOE
ENSMUSG00000028678	595.637625714137	2.4234278525175603	0.157482238297089	3.396895063293959e-55	6.0739880626759274e-52	KIF2C
ENSMUSG00000036768	583.3497105633239	2.30108682872228	0.149502255012243	3.96374454590127e-55	6.443246929569147e-52	KIF15
ENSMUSG00000062380	460.094147150077	4.72655573835648	0.303901948731826	7.886698152126429e-55	1.1751837471514397e-51	TUBB6
ENSMUSG00000023015	1803.72075125676	1.68324182931665	0.111263760722	4.888023361798428e-53	6.723288133255208e-50	RACGAP1
ENSMUSG00000028364	1068.0264382850098	6.90278990831438	0.4532523382840201	6.1596966924865775e-53	7.8672526113109e-50	TNXB
ENSMUSG00000046805	770.234286312549	7.398028170185269	0.48948020541721	2.8999396505110684e-52	3.456921392719219e-49	MPEG1
ENSMUSG00000039607	182.68798125130402	4.64596108483096	0.308007142454581	1.0660148327992595e-51	1.19133820158022e-48	ZCWPW2
ENSMUSG00000027715	1767.34333318657	2.33726784746141	0.159828698591413	3.9673305181893785e-50	4.145397752678e-47	CCNA2
ENSMUSG00000034205	835.491979816945	3.01466615181514	0.205750962948588	4.172985825636368e-50	4.145397752678e-47	LOXL4
ENSMUSG00000004105	911.920316955867	3.23038442224883	0.219859243300114	4.462254370872368e-50	4.19945107397731e-47	ANGPTL2
ENSMUSG00000038943	1271.01915495701	2.16180174090467	0.148456715527763	1.3994345242207e-49	1.2498129912200198e-46	PRC1
ENSMUSG00000021822	293.349260221622	4.26666224182769	0.289306551780423	1.46781907139535e-49	1.2498129912200198e-46	PLAU
ENSMUSG00000031375	1642.49029170168	7.809591450960599	0.5325120733794529	1.97027771345724e-49	1.6013879906513094e-46	BGN
ENSMUSG00000027469	1766.12147271578	2.30054786903284	0.158652063330577	2.5678081254233e-49	1.99630335176931e-46	TPX2
ENSMUSG00000020493	659.20730699419	1.89486813151887	0.13055897602377198	4.4319553486804795e-49	3.3019913995731496e-46	PRR11
ENSMUSG00000022253	1191.81343864102	-1.71652239848281	0.118916077196897	1.46200666901319e-48	1.04568564994499e-45	NADK2
ENSMUSG00000029761	611.4683331229351	6.26598768776183	0.432353024299637	4.6921779028263087e-48	3.22695511847836e-45	CALD1
ENSMUSG00000026683	434.5257101010701	2.96537886924072	0.20951879923805	4.94827132558913e-47	3.2770385026984897e-44	NUF2
ENSMUSG00000027379	835.68625846167	2.11292175456866	0.149304905755799	5.737286225039821e-47	3.663871963926319e-44	BUB1
ENSMUSG00000035929	1286.0239950873101	7.86956644093163	0.5563041857621639	3.52381903752392e-46	2.17273821413673e-43	HLA-H
ENSMUSG00000030560	881.3626043476131	4.63703943605332	0.326746928741818	5.2868441712171395e-46	3.1511353541844597e-43	CTSC
ENSMUSG00000022098	1759.93312623898	2.63198309002218	0.190337105814608	2.77321375351458e-45	1.59960758472884e-42	TLL2
ENSMUSG00000040152	1650.9964443774	4.6691805404722695	0.336939189001768	5.841033835568178e-44	3.26386018793108e-41	THBS3
ENSMUSG00000028339	693.556888117816	8.57756634205527	0.6274503611396589	1.92768534706677e-43	1.04451338457275e-40	COL18A1
