EnsemblID	baseMean	log2FoldChange	lfcSE	pvalue	padj	HumanSymbol
ENSMUSG00000001506	5090.53157204466	9.72851204940184	0.418441456824771	1.1112756299856194e-120	2.0817526376520592e-116	COL7A1
ENSMUSG00000015134	2514.56059745748	5.45143932234244	0.234329199300948	5.048861429109107e-120	4.7290160575750467e-116	ALDH2
ENSMUSG00000004105	911.920316955867	4.10557174391895	0.19925081676323	1.6434081961427892e-94	1.0261988579447598e-90	ANGPTL2
ENSMUSG00000023186	664.511285562577	3.5095764655440003	0.177567295262966	3.804021477356028e-87	1.781518358382759e-83	VWA5A
ENSMUSG00000018593	4317.31722771464	10.0494322960133	0.52253324274073	1.23072058598148e-83	4.611017747438218e-80	SPARC
ENSMUSG00000020241	1887.34172339878	3.71294938444232	0.200543853800982	1.0583957527728999e-76	3.304487939449119e-73	COL6A2
ENSMUSG00000001119	4309.34103588078	3.3415619542905803	0.18180837593522695	1.0711598618770295e-75	2.866576813220349e-72	COL6A2
ENSMUSG00000002985	5758.01987796984	6.16775689519792	0.33909388303446697	2.512151683841919e-74	5.882517186676328e-71	APOE
ENSMUSG00000046805	770.234286312549	6.875520604071442	0.381320672898469	3.48612479292526e-73	7.256175082874327e-70	MPEG1
ENSMUSG00000028270	2631.26777576207	9.67973254255909	0.544948701218517	1.0792404314338498e-71	2.0217411002050397e-68	GBP3
ENSMUSG00000025473	283.525995586449	3.36351575480908	0.190991513826496	1.1533219430748994e-69	1.9641072690565492e-66	ADAM8
ENSMUSG00000025161	1717.8584282809	3.0493882428278702	0.17696434654415	5.2747178996773284e-67	8.234274201221287e-64	SLC16A8
ENSMUSG00000031375	1642.49029170168	8.635756658746379	0.503978273272252	1.1628410253168594e-66	1.6756539174815893e-63	BGN
ENSMUSG00000021998	703.721391846709	5.456168112887031	0.319311808296907	9.049096976539979e-66	1.2108338118680196e-62	LCP1
ENSMUSG00000024610	6721.28559922536	11.727007910204303	0.7012934453903399	1.5052258874374295e-64	1.8798264366243596e-61	CD74
ENSMUSG00000032372	425.058046566753	-2.39447144808404	0.14358137767609	3.519898241230029e-64	4.121140859560128e-61	TMEM256-PLSCR3
ENSMUSG00000070436	1963.49118580936	3.86669178980534	0.23143128444877	7.737640802252906e-63	8.5264250087414e-60	SERPINH1
ENSMUSG00000031538	1475.4655851105	3.2864017228618403	0.197347303691332	1.48861548551604e-62	1.5492352161206594e-59	PLAT
ENSMUSG00000055538	319.642494751118	4.858253049126669	0.292164732129002	2.473591246117689e-62	2.438830779659089e-59	ZCCHC24
ENSMUSG00000031808	628.724344509153	3.35186023695706	0.204344389279312	1.0056621010174197e-60	9.419534069179677e-58	SLC27A4
ENSMUSG00000035929	1286.0239950873101	8.404535370841861	0.516830992291386	2.972462308946539e-60	2.6515779254045484e-57	HLA-H
ENSMUSG00000034205	835.491979816945	2.9313124517325497	0.180439596661321	5.813122349179837e-60	4.9498736803266386e-57	LOXL4
ENSMUSG00000069874	651.809906155946	5.4468343167413	0.335072557731607	9.998660762518124e-60	8.143691828880526e-57	IRGM
ENSMUSG00000015176	2446.44128490705	-1.40839266767948	0.0879988147456812	3.0772364304296796e-59	2.4019112521349596e-56	NOLC1
ENSMUSG00000023832	2294.16069363782	-2.7107549378501896	0.16873916344076506	4.510234487967148e-59	3.3796089065235485e-56	ACAT2
ENSMUSG00000034614	345.069537953703	3.46876418254547	0.214678890809798	6.035844201812177e-59	4.34882574740568e-56	PIK3IP1
ENSMUSG00000025037	1674.40929749404	-2.7075157274284907	0.169035602048783	9.506292200920216e-59	6.59560636295698e-56	MAOB
ENSMUSG00000019961	3866.5937547457597	-1.26138621377789	0.0790603993018055	1.4558696467575199e-58	9.740287890253076e-56	TMPO
ENSMUSG00000018340	1586.1383109774201	2.896867309181	0.18156665099807	5.633472191987718e-58	3.6390287783622794e-55	ANXA6
ENSMUSG00000029201	16388.9834433431	-2.4870437519526	0.157396446083221	9.290802908742747e-58	5.8014870296492586e-55	UGDH
ENSMUSG00000039607	182.68798125130402	6.868908162903511	0.4308120152070471	9.773678595312866e-58	5.9061393911611585e-55	ZCWPW2
ENSMUSG00000020681	726.445944476477	4.9678522327581	0.31102525243424	1.1036793271223096e-57	6.4610077609319484e-55	ACE
ENSMUSG00000022912	1383.24903226512	1.86258432699527	0.1195881274422	4.242282581934809e-57	2.4082024123449895e-54	PROS1
ENSMUSG00000024909	942.5707349377279	2.24928008380236	0.144074896742875	5.048029574622488e-57	2.781315824158909e-54	FBLN5
ENSMUSG00000046668	250.265143282373	4.7135405893401	0.301018859415856	1.71044921594093e-55	9.154812903491866e-53	CXXC5
ENSMUSG00000030560	881.3626043476131	4.46310742529422	0.286022444138216	4.24867676397652e-55	2.210846161654779e-52	CTSC
ENSMUSG00000036932	1460.46406942577	-1.3708971938323	0.089316236180462	1.1412171203911196e-54	5.777951436834298e-52	AIFM1
ENSMUSG00000029084	1071.81191183371	2.28278476990989	0.150022615428457	2.70749665652182e-54	1.3347246017532497e-51	CD38
ENSMUSG00000002565	422.456637197348	6.35298869669931	0.4133763671606249	9.938987821893019e-54	4.774027150449278e-51	VIL1
ENSMUSG00000029659	206.24813448090302	6.52575337925589	0.425921186439458	1.9352051489538887e-53	9.063049513838277e-51	MEDAG
ENSMUSG00000025059	682.5884798986319	-2.1251694612546204	0.14131055283888094	2.0689935271544997e-53	9.453281888825677e-51	GK3P
ENSMUSG00000028364	1068.0264382850098	10.4382008230776	0.689094610601703	3.6157932292518384e-53	1.6127298705613e-50	TNXB
ENSMUSG00000023015	1803.72075125676	-1.3392129173211	0.0888600908544946	9.362382079076906e-53	4.078732639240648e-50	RACGAP1
ENSMUSG00000020473	895.390653732238	8.50530413013592	0.5626458547545881	1.91747892492652e-52	8.163666522874668e-50	AEBP1
ENSMUSG00000023940	395.28332054085604	-1.79375476158038	0.120739120975834	2.8841483191829996e-52	1.20063889918345e-49	SGO1
ENSMUSG00000022098	1759.93312623898	2.53029509693717	0.168988096983614	4.1774740112779395e-52	1.70123088376673e-49	TLL2
ENSMUSG00000009545	471.036853366062	4.21398097334741	0.279461689926418	1.447420665240619e-51	5.769049217436688e-49	KCNQ1
ENSMUSG00000017861	544.2306480956411	-2.165529778945	0.147176500148107	3.07038459983618e-51	1.1982815564318998e-48	MYBL2
ENSMUSG00000029761	611.4683331229351	5.28398629979188	0.35420584516908793	1.2930175393452599e-50	4.94328521725607e-48	CALD1
ENSMUSG00000031596	291.964171257892	7.33439976035214	0.4932827071341761	1.37194662677642e-50	5.14013523188054e-48	SLC7A3
ENSMUSG00000058624	1079.57728961178	7.625624303245639	0.514016425802171	1.9925551297022493e-50	7.31892847935533e-48	GDA
ENSMUSG00000047517	5848.0538619104	7.8298341911281	0.528449568040379	2.408335916183009e-50	8.676030138049308e-48	DMBT1
ENSMUSG00000022226	504.301616394853	7.25348462482883	0.489654450096825	3.2211211986418e-50	1.1385144040406898e-47	
ENSMUSG00000034422	719.8396260543	5.08165861270064	0.34415328274475704	1.3160524556654799e-49	4.565483454070631e-47	PARP15
ENSMUSG00000036768	583.3497105633239	-1.31040860551127	0.0899048642306496	1.7347693370348004e-49	5.90862436194053e-47	KIF15
ENSMUSG00000000693	142.827235813242	4.73876458753643	0.321780561824008	2.54479887357771e-49	8.512806660487741e-47	LOXL4
ENSMUSG00000006517	1908.78599977863	-2.5009719065679903	0.172496609203032	3.93917022063702e-49	1.29460483759988e-46	MVD
ENSMUSG00000028678	595.637625714137	-1.38646415237242	0.0958229003001529	5.5396275352559184e-49	1.7892041830680894e-46	KIF2C
ENSMUSG00000028108	13241.0843757023	3.36466234006426	0.230905608227372	2.3110448140667795e-48	7.337763135917447e-46	ECM1
ENSMUSG00000029482	2990.84081708581	-1.96639686713983	0.138744891485543	5.150817843028338e-48	1.6081711775575e-45	AACS
ENSMUSG00000057346	236.558198066899	5.497263151727999	0.38076021529792703	1.4513944299126502e-47	4.45720850091044e-45	APOL4
ENSMUSG00000040543	364.153813027073	6.7903986683646	0.47290340694917	2.9985235209748696e-47	9.059893728777778e-45	PITPNM3
ENSMUSG00000045394	684.689013646614	6.1885051491793295	0.43517286437140895	2.67776803138445e-46	7.96232198919442e-44	EPCAM
ENSMUSG00000033965	210.69304405720402	3.29117660682411	0.232225218311471	6.7255061130143e-46	1.96857665648589e-43	SLC16A2
ENSMUSG00000028953	1725.72205988375	-1.27342242695632	0.0911805920196894	1.3029412788089695e-45	3.75507676552746e-43	LOC114483834
ENSMUSG00000017057	914.879010138828	2.83425671368934	0.20226578238742	2.0764726786854396e-45	5.8937216196688385e-43	IL13RA1
ENSMUSG00000014813	443.64626142895895	4.4568390316269415	0.316032906795665	2.2792465556864197e-45	6.372705332488628e-43	STC1
ENSMUSG00000063268	636.3292844137729	2.05005496871615	0.149363006158433	3.03395164392754e-45	8.35809060966098e-43	PARP10
ENSMUSG00000073411	9459.24970770871	3.02217820520346	0.21609477964908605	5.613975464063001e-45	1.5241536575114794e-42	HLA-H
ENSMUSG00000025001	1407.05631651301	-1.8629552161979697	0.136416934890565	7.47854217355102e-45	2.00136472195902e-42	HELLS
ENSMUSG00000040152	1650.9964443774	4.161646424195831	0.297802978129289	1.45491210741575e-44	3.83871387439707e-42	THBS3
ENSMUSG00000027314	1017.02032188078	4.15395549731304	0.297421593048901	1.627991851384e-44	4.23571824333005e-42	DLL4
ENSMUSG00000032018	2391.34340736443	-1.74694735947225	0.128315359027845	1.74460947701474e-44	4.47695470313932e-42	SC5D
ENSMUSG00000032356	319.094644972749	7.37817621560505	0.5312236792303161	1.8815231455099093e-44	4.763050416869878e-42	RASGRF2
ENSMUSG00000029722	810.5416239015581	-1.29857748411593	0.0947819673143422	4.597085802050349e-44	1.14822944439746e-41	AGFG2
ENSMUSG00000027883	962.704842713945	-1.4912236293531105	0.109757826773833	8.073630369191231e-44	1.9900436540271e-41	GPSM2
ENSMUSG00000068196	298.191352549761	4.12150173428076	0.297588232251461	8.3689710502779e-44	2.0360510998033196e-41	COL8A2
ENSMUSG00000028919	341.818955556295	2.6790500574896203	0.196012453455644	1.2528862019919999e-43	3.0090150284507884e-41	ARHGEF5
ENSMUSG00000002847	375.21691880611803	4.36858477471929	0.316179314946399	1.27449506429912e-43	3.0221665872804304e-41	PLA1A
ENSMUSG00000047757	184.987122360309	-2.20993960745662	0.164483566394341	2.6065464506075997e-43	6.103554332404029e-41	FANCB
ENSMUSG00000034684	223.33014842871899	4.455183874612031	0.324065243022179	3.26149277448948e-43	7.542906684507579e-41	SEMA3F
ENSMUSG00000020407	432.874761434424	3.1154580066557505	0.22745719186618304	3.844700835901049e-43	8.78326594621152e-41	UPP2
ENSMUSG00000038264	671.937686762863	4.66176169670687	0.339765987932172	4.5552120432434105e-43	1.02810586995276e-40	SEMA7A
ENSMUSG00000001467	8750.80358831843	-2.5193346150490497	0.18765070535977105	1.46095152114816e-42	3.25809581496053e-40	CYP51A1
ENSMUSG00000002325	437.723182570526	2.44706705131449	0.18279638192001	1.65589200877602e-42	3.649391176517789e-40	IRF9
ENSMUSG00000034858	952.450291017127	3.92444052999088	0.289856114971468	6.064192163751837e-42	1.3209361837623595e-39	FAM214A
ENSMUSG00000025492	903.0859186732581	6.82923370014969	0.507787628454422	9.83206005737452e-42	2.11705725350341e-39	IFITM3
ENSMUSG00000093930	8920.492705707791	-2.22529345296232	0.16938541045081798	1.4930730339439595e-41	3.1783792210082105e-39	HMGCS1
ENSMUSG00000026223	2384.52490483824	1.77802345428752	0.13572229273574402	1.5954517049351e-41	3.3581569425336196e-39	ITM2C
ENSMUSG00000028015	358.66571823184097	2.66170166252347	0.201081912710376	3.8345258695407597e-41	7.98135256823413e-39	CTSO
ENSMUSG00000024621	501.623863484093	6.4856380819988	0.485657384562564	3.9758296921351796e-41	8.18452940909543e-39	KIT
ENSMUSG00000044254	4499.3079299124	-3.2631388623653104	0.24404656986530696	4.1627189268855594e-41	8.476110180146429e-39	PCSK9
