EnsemblID	baseMean	log2FoldChange	lfcSE	pvalue	padj	HumanSymbol
ENSMUSG00000030450	6.256935657555901	21.5418278929068	2.07198435513567	1.44400795390318e-25	2.34521331793416e-21	OCA2
ENSMUSG00000025189	205.20731617580003	3.03471136246845	0.577517310795784	4.4129644114188086e-08	0.00035835477502926404	CNNM1
ENSMUSG00000049723	222.05467984527303	-0.77823113095216	0.293541215841771	1.03266510033134e-06	0.00559050463149378	MMP12
ENSMUSG00000042363	832.0581703662799	0.387514108042168	0.12759250900727698	2.040979794759e-06	0.0075158860954758905	LGALSL
ENSMUSG00000020017	236.055714739554	-2.11724127934259	0.623600537231446	2.31386186056151e-06	0.0075158860954758905	HAL
ENSMUSG00000051727	88.1055729026552	3.15704781604589	1.20938551333027	5.7568163568181e-06	0.0155827424085138	KCTD14
ENSMUSG00000028773	20.0045023220067	3.44918439256375	1.75437571531011	1.05275945664812e-05	0.0244255233363172	FABP3
ENSMUSG00000028965	121.83661138262899	-0.905515451111062	0.547580803994782	1.29722005714422e-05	0.026335188685099	TNFRSF9
ENSMUSG00000040856	30.3832205345726	2.87572934161979	1.55604451417377	1.5555131343929903e-05	0.0280700986840851	SNED1
ENSMUSG00000033715	75.5856854354742	2.73803877428538	1.9565373076748505	2.79996768436901e-05	0.0413842129033283	AKR1C4
ENSMUSG00000030357	4508.561814361829	0.327038905340275	0.172809813368311	2.80294527391547e-05	0.0413842129033283	FKBP4
ENSMUSG00000027792	98.8733861039737	0.916260171453678	0.728454863098544	3.46550442678486e-05	0.0469027144961774	BCHE
ENSMUSG00000026888	173.97202756411	1.33930073213893	1.01955883554143	4.02451616355888e-05	0.0491216403307245	GRB14
ENSMUSG00000079092	1386.28061384586	-1.15067120492726	0.9276227722960092	4.35593950339486e-05	0.0491216403307245	PRL
ENSMUSG00000020572	2362.66769201469	-0.28372664812619297	0.14155271235176595	4.647056296355711e-05	0.0491216403307245	NAMPT
ENSMUSG00000032633	1003.8352024953599	-0.289489830653636	0.153414498624419	4.83927249117414e-05	0.0491216403307245	FLCN
ENSMUSG00000023122	83.4820119111562	-1.3502902478473402	1.13366167724979	5.36181694070549e-05	0.0491861052084114	SULT1C2
ENSMUSG00000048078	230.925314866446	1.79425660352406	1.50426617518155	5.45132623453854e-05	0.0491861052084114	TENM4
